publish_date,company_name,industry,industry_raw,recruit_types,recruit_type_raw,company_nature,company_nature_raw,target_raw,grade_min,grade_max,education,positions,cities,notice_url,apply_url,deadline,deadline_date,remark
2026-08-19,一鸣食品,消费品/零售/快消,快速消费品,秋招,秋招,民企,民企,26届-27届,26,27,本科,"烘焙储干,店长储干","福建,温州,台州,杭州,南京,江西,武汉",https://mp.weixin.qq.com/s/_0FQi6WRHQBGVrArtdxa4w,https://inm.zhiye.com/campus/detail?jobAdId=12a29d32-d374-4b0b-9303-38e4f08b6d90,招满即止,,
2026-08-19,万兴科技,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届,27,27,本科,"审计师,战略投资经理,行业研究经理,经营分析专员,人才发展专员,社媒策划专员,品牌策划专员,商务拓展专员,广告投放专员,媒体公关专员,GEO运营专员,市场策划专员,用户运营专员,AI应用","北京,杭州,长沙,深圳,海外",https://mp.weixin.qq.com/s/LURagkyG05lxXlO_TKDtRA,https://wondersharecampus.zhiye.com/campus/jobs,招满即止,,
2026-08-19,平安银行长春分行,金融,金融业,秋招,秋招,央国企,银行,26届-27届,26,27,本科,"长春分行培训生,长春分行运营培训生,长春分行公司业务培训生,长春分行零售业务培训生",长春,https://mp.weixin.qq.com/s/-kOJzfjeul9Ke78voO7Mbg?scene=1&click_id=1578169295,https://wetalent.pingan.com/cb3685e9c6163b7cb82ea4352291031e/campus/search?from=home&tab=city,招满即止,,
2026-08-19,平安人寿,金融,金融业,秋招,秋招,民企,民企,26届-27届,26,27,本科,"人工智能,大数据,信息安全,前端后端,运维测试,产品运营,法律合规,稽核监察,品牌宣传,财务管理,人力资源,经营分析,产品策略,产品设计,精算评估,经验分析,负债评估",全国主要城,https://mp.weixin.qq.com/s/761ad0lilmEET9t_lCTMhg?scene=1&click_id=1863688950,https://wetalent.pingan.com/382180d0d5ad31699ddcd810946992a7/campus/home?t=1786873170462,招满即止,,
2026-08-19,华为数字能源研发,能源/化工/环保,新能源,秋招,秋招,民企,民企,26届-27届,26,27,本科,"硬件技术工程师(电源/单板硬件/功率器件/机电一体化/车辆工程技术/电池),AI Infra工程师(AI训推系统/AI算子技术/AI数据系统/建模仿真),AI应用工程师(AI技术应用/AI系统软件)","深圳,上海,西安,成都",https://mp.weixin.qq.com/s/oUSN0tj8-Gj46CPP4wnt7A?scene=1&click_id=1455671751,https://career.huawei.com/,招满即止,,
2026-08-19,上杭县事业单位,政府/事业单位/公共服务,机构/组织/政府,秋招,秋招,事业单位,事业单位,24届-26届,24,26,本科,"教师,工作人员",龙岩,https://www.shanghang.gov.cn/bm/rsj/zwgk/sydwzp/zkfb/202608/t20260817_2308044.htm,http://220.160.53.33:8903/case/ly26055,2026-08-24,2026-08-24,
2026-08-19,易点云,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届,27,27,本科,"商业运营分析管培,财务定向管培生,组织部高潜管培,产品定向管培生,高管培训生,商业产品经理,商业策略经理,市场策略创新,风控策略经理,硬件产品经理,服务产品经理,研发产品经理,Java技术,前端开发","北京,上海,苏州,杭州,合肥,武汉,广州,深圳,成都",https://mp.weixin.qq.com/s/ILuBDH8N6J6tkg9PN05U3w,https://recruit-pro.edianyun.com/#/wap/recruitment-collect,招满即止,,
2026-08-19,平安产险,金融,金融业,秋招,秋招,民企,民企,26届-27届,26,27,本科,"核保经营,查勘作业,平台运营,数据建模,产品规划,风险监测,平台开发,合规管理,精算定价,理赔核赔,算法工程,职能支持,核保风控,健康运营,医疗风控,医疗理赔,健康服务",全国,https://mp.weixin.qq.com/s/K5rqhxLc_Po31LBQAELWjw,https://campus.pingan.com/pacx/position,招满即止,,
2026-08-19,FMC Consulting,咨询/财会/法律,咨询,秋招,秋招,民企,民企,27届-28届,27,28,本科,"猎头顾问管培生,实习生,专业不限","北京,上海,苏州,广州,深圳,成都",https://mp.weixin.qq.com/s/fS76t2E5K-ZzSMQj-IIqcQ,https://www.fmces.com/candidate,招满即止,,
2026-08-19,百奥游戏,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届,27,27,本科,"UNITY开发工程师,UNITY集成工程师,海外营销,游戏运营,海外运营,投放,角色原画师,场景原画师,3D动画师,3D特效师,角色模型师,UE交互设计师,分镜师,视觉设计师,运营策划,文案策划,系统",广州,https://mp.weixin.qq.com/s/U6kZZmw0DqACf0YwoxT87g,https://app.mokahr.com/campus_apply/aobi/,招满即止,,
2026-08-19,西安奇点能源股份有限公司,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,央国企,央国企,27届,27,27,硕士,Linux软件工程师。自动化等相关专业,西安,https://www.snhrm.com/zdxyzp/8372847.jhtml,https://www.snhrm.com/zdxyzp/8372847.jhtml,招满即止,,
2026-08-19,华为制造部,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,26届-27届,26,27,本科,"AI Infra工程师(AI训推系统/AI算子技术/AI数据系统/建模仿真),AI模型工程师/研究员(多模态大模型/语言大模型/端侧大模型/大模型数据技术/后训练与强化学习/空间智能/Agent技术)","东莞,深圳",https://mp.weixin.qq.com/s/1redbWHf-g4QTFeHK3_nzw?scene=1&click_id=1194312976,https://career.huawei.com/,招满即止,,
2026-08-19,平安银行武汉分行,金融,金融业,秋招,秋招,央国企,银行,26届-27届,26,27,本科,"武汉分行培训生,武汉分行公司业务培训生,武汉分行零售业务培训生,武汉分行运营培训生","武汉,荆州,襄阳,宜昌,黄冈",https://mp.weixin.qq.com/s/_0MIjSnNG-iBSQldfelphA?scene=1&click_id=1511490560,https://wetalent.pingan.com/cb3685e9c6163b7cb82ea4352291031e/campus/search?from=home&tab=city,招满即止,,
2026-08-19,民泰银行,金融,金融业,秋招,秋招,央国企,银行,25届-27届,25,27,本科,总行管理培训生总行职能培训生总行IT培训生各分行培训生,"上海,杭州,宁波,温州,嘉兴,湖州,绍兴,金华,义乌,衢州,舟山,台州,丽水,广州,桐乡,龙泉,漳平",https://mp.weixin.qq.com/s/yAHI8jGgxc9CjzXTPl4BrA,https://mintai.zhiye.com/campus/jobs,2026-11-30,2026-11-30,
2026-08-19,山东省科创集团有限公司,金融,投资,秋招,秋招,央国企,央国企,24届-26届,24,26,硕士,销售助理,济南,http://gzw.shandong.gov.cn/articles/ch00223/202608/2f3dda72-9205-4fd9-9e54-5de3e92a6957.html,http://gzw.shandong.gov.cn/articles/ch00223/202608/2f3dda72-9205-4fd9-9e54-5de3e92a6957.html,2026-08-31,2026-08-31,
2026-08-19,中国电子科技集团公司第十研究所,"电子/半导体/通信,机械/制造/汽车","通信/电子/半导体, 机械/制造业",秋招,秋招,央国企,央国企,27届,27,27,硕士,"硬件类,电磁场类,信号类,算法类,软件类,其他类",成都,https://mp.weixin.qq.com/s/aiBFrI9ehznMnpyPVQ_0cA,https://campus.51job.com/cetc10/?sessionid=,招满即止,,
2026-08-19,重庆设计集团有限公司城市建设策略研究院,建筑/地产,设计,秋招,秋招,央国企,央国企,26届,26,26,本科,"科创管理员。建筑学类,规划类,交通类相关专业",重庆,https://gzw.cq.gov.cn/gqzp/202608/t20260814_15934152_wap.html,https://www.cqrc.net/gzw/index/workitem-713179.html,2026-08-21,2026-08-21,
2026-08-19,Manifold AI,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届,27,27,本科,"世界模型算法工程师,机器人软件开发工程师,财务专员","北京,上海,深圳",https://mp.weixin.qq.com/s/jhjldU9adP0tI0pHQZd5TA,https://jobs.manifoldai.cn/campus/position/list?spread=YVHT7F1,招满即止,,
2026-08-19,湖南兵器跃进机电有限公司,国防军工/航空航天,高端装备与国防科技/航空航天/船舶/轨道交通装备/军工卫星,秋招,秋招,央国企,央国企,25届-26届,25,26,本科,"产品设计师,无人机飞手,综合管理员 1,综合管理员 2,综合管理员 3,司机,环境保护专干,工艺定额员,计量员,机电维护工程师,加工中心操作工,技术员,机床操作工,火工装配工",永州,https://mp.weixin.qq.com/s/6f-of-wmIGt_XvIAX3YSnA?scene=1,https://jsj.top/f/MLWCcJ,2026-08-24,2026-08-24,
2026-08-19,平安银行大连分行,金融,金融业,秋招,秋招,央国企,银行,26届-27届,26,27,本科,"大连分行培训生,大连分行运营培训生,大连分行零售业务培训生,大连分行公司业务培训生",大连,https://mp.weixin.qq.com/s/Xmf0WUMP4apdFGoGS4Fn5w?scene=1&click_id=1326933267,https://wetalent.pingan.com/cb3685e9c6163b7cb82ea4352291031e/campus/search?from=home&tab=city,招满即止,,
2026-08-19,英集芯科技,电子/半导体/通信,通信/电子/半导体,秋招,秋招,民企,民企,27届,27,27,本科,"IC模拟设计工程师,系统研发工程师,IC数字设计工程师,数模混合电源芯片开发工程师,IC数字验证工程师,硬件研发工程师,数字后端设计工程师,嵌入式软件工程师,模拟后端设计工程师（版图）,FPGA工程师","上海,苏州,杭州,深圳,珠海,成都",https://mp.weixin.qq.com/s/9gZ0BwlayFha8Di-x4JPZw,http://job.injoinic.com/schedule.html,招满即止,,
2026-08-19,杰克科技,机械/制造/汽车,机械/制造业,秋招,秋招,民企,民企,27届,27,27,本科,"机械工程师,软件工程师,算法工程师,硬件工程师,机器人工程师,嵌入式软件工程师,电控工程师,电气工程师,市场营销工程师,市场营销工程师（小语种）,市场营销工程师（外籍）,IE工程师,生产储备工程师","北京,杭州,台州,武汉,西安",https://mp.weixin.qq.com/s/G5haR0gRoJ2-JmFGAz3gJw,https://chinajack.m.zhiye.com/Home/Index,招满即止,,
2026-08-19,中联重科,机械/制造/汽车,机械/制造业,秋招,秋招,央国企,央国企,27届,27,27,本科,"机器人研发工程师//机械制造及其自动化,机械电子工程,机械设计及理论,液压/流体传动,控制科学与工程,系统工程,模式识别与智能系统,导航制导与控制,智能科学与技术,电机与电器,电力系统及其自动化,力学",长沙,https://mp.weixin.qq.com/s/yS85WH7QCqRfzTe4n7EN3w,https://wecruit.hotjob.cn/SU661f37091eb8053acd6cdf3d/mc/position/campus?projectCode=128002,招满即止,,
2026-08-19,知象光电,电子/半导体/通信,通信/电子/半导体,秋招,秋招,民企,民企,27届,27,27,本科,"SLAM算法工程师,AI算法工程师,AI应用开发工程师,软件测试工程师,产品经理,项目助理,国内品牌专员,海外品牌专员,国内技术支持,海外技术支持,国内销售专员,海外销售专员,跨境电商运营,产品资料","上海,深圳,西安",https://mp.weixin.qq.com/s/xJhcfcvG8exf7eqfiot8hQ,https://xiaoyuan.zhaopin.com/company/KA0244032589D90000003000?refcode=4430&srccode=443001&jobSourceType=2,2026-10-18,2026-10-18,
2026-08-18,自如,消费品/零售/快消,生活服务业,秋招,秋招,民企,民企,27届,27,27,本科,自如管家,"北京,天津,上海,南京,苏州,杭州,武汉,广州,深圳,成都",https://mp.weixin.qq.com/s/JS_fQyPOkrAKbIvHu8XEaA,http://job.ziroom.com/,招满即止,,
2026-08-18,平安银行宁波分行,金融,金融业,秋招,秋招,央国企,银行,26届-27届,26,27,本科,"宁波分行公司业务培训生,宁波分行零售业务培训生,宁波分行运营培训生,宁波分行培训生",宁波,https://mp.weixin.qq.com/s/_I0-ZK9Pav2nzwrWymWwwg?scene=1&click_id=177417645,https://wetalent.pingan.com/cb3685e9c6163b7cb82ea4352291031e/campus/search?from=home&tab=city,招满即止,,
2026-08-18,海德斯通信有限公司,电子/半导体/通信,通信/电子/半导体,秋招,秋招,民企,民企,27届,27,27,本科,营销类研发类供应链类职能类,"深圳,南京,北京,鹤壁",https://mp.weixin.qq.com/s/sAeuFTlE8N-2fliiXOgOtQ,https://hr.hdscomms.com/campus-recruitment/tanhai/118014/#/jobs,招满即止,,
2026-08-18,三环集团,其他,,秋招,秋招,民企,民企,27届,27,27,本科,"技术研发-有机,无机/浆料,金属,其它方向,技术研发-高精密加工,光通信/注塑成型方向,贵金属材料研发,高温金属材料应用开发,生产工艺-烧结/制浆方向,电镀工艺,钎焊工艺开发,涂层工艺开发,成型加工与","苏州,深圳,潮州,成都,德阳,南充,海外",https://mp.weixin.qq.com/s/77YC-xaZjUJcVzx18OB9yQ,https://hr.cctc.cc/,招满即止,,
2026-08-18,全芯智造,"电子/半导体/通信,机械/制造/汽车","通信/电子/半导体, 机械/制造业",秋招,秋招,民企,民企,27届,27,27,硕士,"算法工程师,机器学习工程师,大数据资料分析工程师,软件开发工程师,软件测试工程师,光学邻近效应修正研发工程师,EDA产品研发工程师,光学邻近效应修正应用工程师,工艺器件应用工程师,良率应用工程师,大数据,物理,计算机,材料,集成电路,人工智能,光学,化学,软件工程,统计学,力学,微电子,数学","北京,上海,杭州,合肥,济南,武汉,广州,深圳,香港",https://mp.weixin.qq.com/s/TGjFUMyKrpjFraZPjUSI3Q,https://amedac.m.zhiye.com/#/jobs?jc=2,招满即止,,
2026-08-18,新东方河南省域,教育培训/科研,教育/培训/科研,秋招,秋招,民企,民企,25届-27届,25,27,本科,"少儿双语故事表演教师,中学学习机各科教师,高中各科教师,专业不限","郑州,开封,洛阳,焦作,许昌,信阳,新乡",https://mp.weixin.qq.com/s/otOeh_7Ajrr7LqN6e3p6_Q,https://zhaopin.xdf.cn/campus/jobs,招满即止,,
2026-08-18,镁信健康,医疗/生物医药,医疗/医药/生物,秋招,秋招,民企,民企,27届,27,27,本科,"Agent工程师,AI产品经理,数据分析师,管培生（战略运营）,管培生（医学部）,产品精算岗,客户经理KA,计算机,人工智能,软件工程,自动化,医学,药学,保险,统计学,数学,数据科学,经济学,大健康学科大类（医药/医疗/公共卫生等),保险金融,互联网,精算,金融保险类,生物分析,公共卫生及其他大健康相关学科","北京,上海,深圳",https://mp.weixin.qq.com/s/J6XqlLmzKCCBn27M-3RN6A,https://jobs.meditrusthealth.com/campus,招满即止,,
2026-08-18,逆矩阵,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届,27,27,本科,世界模型数据智能AIInfra模型评测 具身智能,北京,https://mp.weixin.qq.com/s/344709YkngAKoJyhb40lmg,https://mp.weixin.qq.com/s/344709YkngAKoJyhb40lmg,招满即止,,
2026-08-18,多维联合集团,建筑/地产,房地产业/建筑业,秋招,秋招,民企,民企,27届,27,27,本科,营销管培生类项目管理类技术类职能类商务类国际化类,"北京,上海,广州,天津,南通,沈阳,重庆,成都,西安,海外",https://mp.weixin.qq.com/s/NB8P-JN01nGm0FSgvbfT3A,https://app.mokahr.com/campus-recruitment/duowei/142740?locale=zh-CN#/jobs/,招满即止,,
2026-08-18,L.E.K.中国 艾意凯咨询,咨询/财会/法律,咨询,秋招,秋招,外企/合资,合资,27届,27,27,本科,"Associate,Life Science Specialist,专业不限,医学,药学,生物学","海外,上海",https://mp.weixin.qq.com/s/UE2bF_0byfE6W0XpCEJvFA,https://lek.tal.net/vx/lang-en-GB/mobile-0/appcentre-3/brand-2/candidate/jobboard/vacancy/5/adv/,2026-09-20,2026-09-20,
2026-08-18,中科曙光,电子/半导体/通信,通信/电子/半导体,秋招,秋招,央国企,央国企,27届,27,27,硕士,"计算机,软件,硬件,电子,通信,自动化,物理,化学,气象,机械等相关专业","郑州,天津,昆山,西安,北京,上海,深圳,南京,杭州",https://mp.weixin.qq.com/s/JUUlWGgAaVkjFcsXlZYf2g,https://sugon.zhiye.com/campus/jobs?sessionid=,招满即止,,
2026-08-18,曦望Sunrise,电子/半导体/通信,通信/电子/半导体,秋招,秋招,民企,民企,27届,27,27,本科,"芯片设计与验证方向,AIInfra与推理优化方向,芯片软件栈与系统软件方向,产品与解决方案方向,供应链与销售运营方向,市场及公司运营管培方向","杭州,北京,上海,成都,深圳",https://mp.weixin.qq.com/s/xvSbTLUqnN-kzCYs_K9JsQ,https://jobs.sunrise-ai.com/campus?sessionid=,招满即止,,
2026-08-18,星环科技,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届,27,27,本科,"数据库研发工程师,后端开发工程师,分布式计算开发工程师,分布式存储开发工程师,AI测试开发工程师,智能体开发工程师,大模型算法工程师,AI前线部署工程师,数据开发工程师,AI交付工程师,数据分析师,售前工程师","上海,北京,南京,广州,成都",https://mp.weixin.qq.com/s/liA3cgqxMjrBr4Sb2lv8sA,https://app.mokahr.com/campus_apply/transwarp/3196#/jobs,2026-12-31,2026-12-31,
2026-08-18,先导智能,能源/化工/环保,新能源,秋招,秋招,民企,民企,27届,27,27,本科,"集团战略管培生,研发类,项目管理类,营销类,制造运营类,业务使能类","上海,无锡,珠海,海外",https://mp.weixin.qq.com/s/EbMW5kMSDOIOFgXdKzjx0A,https://leadchina.zhiye.com/Campus/jobs?activityGuid=2dba2bb4-82a9-4407-8d5d-0e63d7b0b0fc&ActivityJumpPage=PortalPage,招满即止,,
2026-08-18,佳期投资,金融,金融业,秋招,秋招,民企,民企,27届,27,27,本科,投研团队技术团队交易团队运营团队,"北京,上海",https://mp.weixin.qq.com/s/y34yOX5GlzCG8AQ0XNFcfw,https://careers.jqinvestments.com/campus/position/list,招满即止,,
2026-08-18,虹科,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,26届-27届,26,27,本科,"技术&研发类,职能类,销售类,产品类,市场类,管培生,电子信息,自动化,车辆/控制工程,通信,测控仪器,计算机,专业不限","北京,上海,苏州,广州,成都,香港,西安",https://mp.weixin.qq.com/s/50kugigE0_xsG_W2KPbRvA,https://job.hkaco.com/,招满即止,,
